Person Id,Door Access DateTime
48,10/20/15 12:42
95,10/20/15 12:43
2,10/20/15 12:43
62,10/20/15 12:44
71,10/20/15 12:44
44,10/20/15 12:45
33,10/20/15 12:45
6,10/20/15 12:45
30,10/20/15 12:45
29,10/20/15 12:45
69,10/20/15 12:46
32,10/20/15 12:46
86,10/20/15 12:46
4,10/20/15 12:47
68,10/20/15 12:47
17,10/20/15 12:47
47,10/20/15 12:48
42,10/20/15 12:49
41,10/20/15 12:49
15,10/20/15 12:49
36,10/20/15 12:49
60,10/20/15 12:49
99,10/20/15 12:51
31,10/20/15 12:52
81,10/20/15 12:52
90,10/20/15 12:52
63,10/20/15 12:53
46,10/20/15 12:54
66,10/20/15 12:55
34,10/20/15 12:55
13,10/20/15 12:55
37,10/20/15 12:56
55,10/20/15 12:56
67,10/20/15 12:56
93,10/20/15 12:58
56,10/20/15 12:58
79,10/20/15 12:59
17,10/20/15 13:00
37,10/20/15 13:01
9,10/20/15 13:01
2,10/20/15 13:01
87,10/20/15 13:01
94,10/20/15 13:02
5,10/20/15 13:03
88,10/20/15 13:03
49,10/20/15 13:03
61,10/20/15 13:03
25,10/20/15 13:05
33,10/20/15 13:05
30,10/20/15 13:06
20,10/20/15 13:06
77,10/20/15 13:08
65,10/20/15 13:08
24,10/20/15 13:09
52,10/20/15 13:10
10,10/20/15 13:10
12,10/20/15 13:11
83,10/20/15 13:11
48,10/20/15 13:12
64,10/20/15 13:12
19,10/20/15 13:12
53,10/20/15 13:12
73,10/20/15 13:14
60,10/20/15 13:14
92,10/20/15 13:15
91,10/20/15 13:16
82,10/20/15 13:17
47,10/20/15 13:18
98,10/20/15 13:18
35,10/20/15 13:18
44,10/20/15 13:18
27,10/20/15 13:19
56,10/20/15 13:20
8,10/20/15 13:20
34,10/20/15 13:21
32,10/20/15 13:21
75,10/20/15 13:21
72,10/20/15 13:21
3,10/20/15 13:22
85,10/20/15 13:22
18,10/20/15 13:23
86,10/20/15 13:23
43,10/20/15 13:24
50,10/20/15 13:26
21,10/20/15 13:27
55,10/20/15 13:27
96,10/20/15 13:28
99,10/20/15 13:32
39,10/20/15 13:33
59,10/20/15 13:34
74,10/20/15 13:34
80,10/20/15 13:34
78,10/20/15 13:34
46,10/20/15 13:34
70,10/20/15 13:35
51,10/20/15 13:35
76,10/20/15 13:36
23,10/20/15 13:36
29,10/20/15 13:38
71,10/20/15 13:39
11,10/20/15 13:41
41,10/20/15 13:41
38,10/20/15 13:41
63,10/20/15 13:42
22,10/20/15 13:42
66,10/20/15 13:42
54,10/20/15 13:43
57,10/20/15 13:44
15,10/20/15 13:44
62,10/20/15 13:45
1,10/20/15 13:45
90,10/20/15 13:46
67,10/20/15 13:46
7,10/20/15 13:47
42,10/20/15 13:49
31,10/20/15 13:50
45,10/20/15 13:50
26,10/20/15 13:50
68,10/20/15 13:50
4,10/20/15 13:51
40,10/20/15 13:51
79,10/20/15 13:51
93,10/20/15 13:52
14,10/20/15 13:54
84,10/20/15 13:55
97,10/20/15 13:55
95,10/20/15 13:55
13,10/20/15 13:56
69,10/20/15 13:56
16,10/20/15 13:57
28,10/20/15 13:58
36,10/20/15 13:58
89,10/20/15 13:59
6,10/20/15 13:59
81,10/20/15 13:59
58,10/20/15 13:59
94,10/20/15 18:05
18,10/20/15 18:05
17,10/20/15 18:05
35,10/20/15 18:07
70,10/20/15 18:08
28,10/20/15 18:09
73,10/20/15 18:11
92,10/20/15 18:12
24,10/20/15 18:12
58,10/20/15 18:15
43,10/20/15 18:15
69,10/20/15 18:15
72,10/20/15 18:16
88,10/20/15 18:17
63,10/20/15 18:17
47,10/20/15 18:18
2,10/20/15 18:18
75,10/20/15 18:19
96,10/20/15 18:20
3,10/20/15 18:20
93,10/20/15 18:21
59,10/20/15 18:23
42,10/20/15 18:24
91,10/20/15 18:24
13,10/20/15 18:26
32,10/20/15 18:26
50,10/20/15 18:28
31,10/20/15 18:31
66,10/20/15 18:32
26,10/20/15 18:32
81,10/20/15 18:32
25,10/20/15 18:33
80,10/20/15 18:33
39,10/20/15 18:33
11,10/20/15 18:34
77,10/20/15 18:35
6,10/20/15 18:36
53,10/20/15 18:36
79,10/20/15 18:37
99,10/20/15 18:37
14,10/20/15 18:37
46,10/20/15 18:38
40,10/20/15 18:38
9,10/20/15 18:38
84,10/20/15 18:39
45,10/20/15 18:39
83,10/20/15 18:40
21,10/20/15 18:42
34,10/20/15 18:42
52,10/20/15 18:43
78,10/20/15 18:44
51,10/20/15 18:46
27,10/20/15 18:48
85,10/20/15 18:49
57,10/20/15 18:49
62,10/20/15 18:49
61,10/20/15 18:50
30,10/20/15 18:53
64,10/20/15 18:54
37,10/20/15 18:56
44,10/20/15 18:56
22,10/20/15 18:57
54,10/20/15 18:59
8,10/20/15 19:00
7,10/20/15 19:02
15,10/20/15 19:02
87,10/20/15 19:04
36,10/20/15 19:04
95,10/20/15 19:05
67,10/20/15 19:05
89,10/20/15 19:06
23,10/20/15 19:12
55,10/20/15 19:12
38,10/20/15 19:13
60,10/20/15 19:13
86,10/20/15 19:14
19,10/20/15 19:15
20,10/20/15 19:18
82,10/20/15 19:20
1,10/20/15 19:21
56,10/20/15 19:23
49,10/20/15 19:24
41,10/20/15 19:26
48,10/20/15 19:28
16,10/20/15 19:29
5,10/20/15 19:31
4,10/20/15 19:34
33,10/20/15 19:36
90,10/20/15 19:36
12,10/20/15 19:37
65,10/20/15 19:39
68,10/20/15 19:41
10,10/20/15 19:42
76,10/20/15 19:46
71,10/20/15 19:50
29,10/20/15 19:55
97,10/20/15 19:56
74,10/20/15 19:57
98,10/20/15 19:58
62,10/21/15 8:01
57,10/21/15 8:01
44,10/21/15 8:01
34,10/21/15 8:02
54,10/21/15 8:04
82,10/21/15 8:04
43,10/21/15 8:04
92,10/21/15 8:04
24,10/21/15 8:07
94,10/21/15 8:08
87,10/21/15 8:08
96,10/21/15 8:11
39,10/21/15 8:16
65,10/21/15 8:17
52,10/21/15 8:18
33,10/21/15 8:20
69,10/21/15 8:20
66,10/21/15 8:21
20,10/21/15 8:23
38,10/21/15 8:27
25,10/21/15 8:28
78,10/21/15 8:30
9,10/21/15 8:30
30,10/21/15 8:30
49,10/21/15 8:31
90,10/21/15 8:31
36,10/21/15 8:33
86,10/21/15 8:38
80,10/21/15 8:40
5,10/21/15 8:41
8,10/21/15 8:42
64,10/21/15 8:43
85,10/21/15 8:43
51,10/21/15 8:47
17,10/21/15 8:48
29,10/21/15 8:48
40,10/21/15 8:48
75,10/21/15 8:48
46,10/21/15 8:49
71,10/21/15 8:49
76,10/21/15 8:50
59,10/21/15 8:53
35,10/21/15 8:54
28,10/21/15 8:56
7,10/21/15 8:59
91,10/21/15 9:00
88,10/21/15 9:00
56,10/21/15 9:01
61,10/21/15 9:01
3,10/21/15 9:02
73,10/21/15 9:03
83,10/21/15 9:05
27,10/21/15 9:05
21,10/21/15 9:06
11,10/21/15 9:08
14,10/21/15 9:09
6,10/21/15 9:09
2,10/21/15 9:10
97,10/21/15 9:10
74,10/21/15 9:11
67,10/21/15 9:13
15,10/21/15 9:17
13,10/21/15 9:20
41,10/21/15 9:21
79,10/21/15 9:22
32,10/21/15 9:23
10,10/21/15 9:24
77,10/21/15 9:25
84,10/21/15 9:30
55,10/21/15 9:30
23,10/21/15 9:31
58,10/21/15 9:31
45,10/21/15 9:32
50,10/21/15 9:33
95,10/21/15 9:33
22,10/21/15 9:34
68,10/21/15 9:34
70,10/21/15 9:35
19,10/21/15 9:35
47,10/21/15 9:35
81,10/21/15 9:35
37,10/21/15 9:36
1,10/21/15 9:36
60,10/21/15 9:39
48,10/21/15 9:40
31,10/21/15 9:41
72,10/21/15 9:44
26,10/21/15 9:45
16,10/21/15 9:46
18,10/21/15 9:47
89,10/21/15 9:49
53,10/21/15 9:49
4,10/21/15 9:49
98,10/21/15 9:52
93,10/21/15 9:53
12,10/21/15 9:53
42,10/21/15 9:55
99,10/21/15 9:56
63,10/21/15 9:57
94,10/21/15 12:01
28,10/21/15 12:03
67,10/21/15 12:04
85,10/21/15 12:05
66,10/21/15 12:05
38,10/21/15 12:07
88,10/21/15 12:07
17,10/21/15 12:08
65,10/21/15 12:08
33,10/21/15 12:09
79,10/21/15 12:09
55,10/21/15 12:10
61,10/21/15 12:10
64,10/21/15 12:11
41,10/21/15 12:11
96,10/21/15 12:13
83,10/21/15 12:13
10,10/21/15 12:14
51,10/21/15 12:15
74,10/21/15 12:15
43,10/21/15 12:16
78,10/21/15 12:17
53,10/21/15 12:18
13,10/21/15 12:18
92,10/21/15 12:18
60,10/21/15 12:19
89,10/21/15 12:20
82,10/21/15 12:20
32,10/21/15 12:22
70,10/21/15 12:22
26,10/21/15 12:23
63,10/21/15 12:23
29,10/21/15 12:23
49,10/21/15 12:25
69,10/21/15 12:25
23,10/21/15 12:25
25,10/21/15 12:25
62,10/21/15 12:25
72,10/21/15 12:26
37,10/21/15 12:26
87,10/21/15 12:26
48,10/21/15 12:27
36,10/21/15 12:28
14,10/21/15 12:28
30,10/21/15 12:28
40,10/21/15 12:28
84,10/21/15 12:29
86,10/21/15 12:29
20,10/21/15 12:29
58,10/21/15 12:30
81,10/21/15 12:30
1,10/21/15 12:32
24,10/21/15 12:32
18,10/21/15 12:35
98,10/21/15 12:35
52,10/21/15 12:35
8,10/21/15 12:35
35,10/21/15 12:35
34,10/21/15 12:36
16,10/21/15 12:36
11,10/21/15 12:37
91,10/21/15 12:38
76,10/21/15 12:38
50,10/21/15 12:40
39,10/21/15 12:41
90,10/21/15 12:41
59,10/21/15 12:41
46,10/21/15 12:41
6,10/21/15 12:41
12,10/21/15 12:41
42,10/21/15 12:42
4,10/21/15 12:43
54,10/21/15 12:43
73,10/21/15 12:44
27,10/21/15 12:45
68,10/21/15 12:45
31,10/21/15 12:46
77,10/21/15 12:46
7,10/21/15 12:47
44,10/21/15 12:47
95,10/21/15 12:48
21,10/21/15 12:48
56,10/21/15 12:49
47,10/21/15 12:50
15,10/21/15 12:51
5,10/21/15 12:51
75,10/21/15 12:51
57,10/21/15 12:52
99,10/21/15 12:54
71,10/21/15 12:54
22,10/21/15 12:55
2,10/21/15 12:55
45,10/21/15 12:55
3,10/21/15 12:56
93,10/21/15 12:56
9,10/21/15 12:56
97,10/21/15 12:56
80,10/21/15 12:57
19,10/21/15 12:59
31,10/21/15 13:00
7,10/21/15 13:00
84,10/21/15 13:01
59,10/21/15 13:03
63,10/21/15 13:03
57,10/21/15 13:03
33,10/21/15 13:03
89,10/21/15 13:03
50,10/21/15 13:03
4,10/21/15 13:04
88,10/21/15 13:05
48,10/21/15 13:06
34,10/21/15 13:06
27,10/21/15 13:06
2,10/21/15 13:06
20,10/21/15 13:07
52,10/21/15 13:10
71,10/21/15 13:11
53,10/21/15 13:11
9,10/21/15 13:11
38,10/21/15 13:14
12,10/21/15 13:14
65,10/21/15 13:14
25,10/21/15 13:14
36,10/21/15 13:15
23,10/21/15 13:15
58,10/21/15 13:15
72,10/21/15 13:16
54,10/21/15 13:17
29,10/21/15 13:17
97,10/21/15 13:18
70,10/21/15 13:18
68,10/21/15 13:19
37,10/21/15 13:19
15,10/21/15 13:19
32,10/21/15 13:19
60,10/21/15 13:19
69,10/21/15 13:20
67,10/21/15 13:21
43,10/21/15 13:21
90,10/21/15 13:22
76,10/21/15 13:22
87,10/21/15 13:23
91,10/21/15 13:23
40,10/21/15 13:23
86,10/21/15 13:24
16,10/21/15 13:24
74,10/21/15 13:25
3,10/21/15 13:26
77,10/21/15 13:27
98,10/21/15 13:27
82,10/21/15 13:27
78,10/21/15 13:28
19,10/21/15 13:28
81,10/21/15 13:30
24,10/21/15 13:30
21,10/21/15 13:30
61,10/21/15 13:31
8,10/21/15 13:31
35,10/21/15 13:32
94,10/21/15 13:32
51,10/21/15 13:32
6,10/21/15 13:33
11,10/21/15 13:33
93,10/21/15 13:33
30,10/21/15 13:33
42,10/21/15 13:33
39,10/21/15 13:34
96,10/21/15 13:35
46,10/21/15 13:36
26,10/21/15 13:36
75,10/21/15 13:38
14,10/21/15 13:39
13,10/21/15 13:39
85,10/21/15 13:40
28,10/21/15 13:40
92,10/21/15 13:41
73,10/21/15 13:42
22,10/21/15 13:42
95,10/21/15 13:43
1,10/21/15 13:44
56,10/21/15 13:45
79,10/21/15 13:46
5,10/21/15 13:46
41,10/21/15 13:47
64,10/21/15 13:48
66,10/21/15 13:48
55,10/21/15 13:49
45,10/21/15 13:53
10,10/21/15 13:53
62,10/21/15 13:53
99,10/21/15 13:54
17,10/21/15 13:56
18,10/21/15 13:56
49,10/21/15 13:56
83,10/21/15 13:56
44,10/21/15 13:57
47,10/21/15 13:57
80,10/21/15 13:59
5,10/21/15 18:03
59,10/21/15 18:05
99,10/21/15 18:06
42,10/21/15 18:07
44,10/21/15 18:08
92,10/21/15 18:08
68,10/21/15 18:08
6,10/21/15 18:08
82,10/21/15 18:09
26,10/21/15 18:09
40,10/21/15 18:10
38,10/21/15 18:11
2,10/21/15 18:12
30,10/21/15 18:12
39,10/21/15 18:13
21,10/21/15 18:14
64,10/21/15 18:17
72,10/21/15 18:17
50,10/21/15 18:18
81,10/21/15 18:19
97,10/21/15 18:20
49,10/21/15 18:20
95,10/21/15 18:21
70,10/21/15 18:22
43,10/21/15 18:22
34,10/21/15 18:22
83,10/21/15 18:24
75,10/21/15 18:24
62,10/21/15 18:25
54,10/21/15 18:28
55,10/21/15 18:30
1,10/21/15 18:32
56,10/21/15 18:34
4,10/21/15 18:34
65,10/21/15 18:37
16,10/21/15 18:37
60,10/21/15 18:37
98,10/21/15 18:38
89,10/21/15 18:39
78,10/21/15 18:40
61,10/21/15 18:40
73,10/21/15 18:42
25,10/21/15 18:44
58,10/21/15 18:46
51,10/21/15 18:46
71,10/21/15 18:48
13,10/21/15 18:49
22,10/21/15 18:52
76,10/21/15 18:52
52,10/21/15 18:53
77,10/21/15 18:53
29,10/21/15 18:55
14,10/21/15 18:56
45,10/21/15 18:57
74,10/21/15 19:01
23,10/21/15 19:01
63,10/21/15 19:02
10,10/21/15 19:07
66,10/21/15 19:07
20,10/21/15 19:08
37,10/21/15 19:09
24,10/21/15 19:09
35,10/21/15 19:11
12,10/21/15 19:12
41,10/21/15 19:13
86,10/21/15 19:14
36,10/21/15 19:14
27,10/21/15 19:16
7,10/21/15 19:20
48,10/21/15 19:21
3,10/21/15 19:22
11,10/21/15 19:24
96,10/21/15 19:25
47,10/21/15 19:25
94,10/21/15 19:26
84,10/21/15 19:27
80,10/21/15 19:27
17,10/21/15 19:28
18,10/21/15 19:29
8,10/21/15 19:32
67,10/21/15 19:37
33,10/21/15 19:38
31,10/21/15 19:39
53,10/21/15 19:39
88,10/21/15 19:45
19,10/21/15 19:45
85,10/21/15 19:46
91,10/21/15 19:46
46,10/21/15 19:49
32,10/21/15 19:49
57,10/21/15 19:51
15,10/21/15 19:52
90,10/21/15 19:53
87,10/21/15 19:54
93,10/21/15 19:55
28,10/21/15 19:56
69,10/21/15 19:56
79,10/21/15 19:57
9,10/21/15 19:58
81,10/22/15 8:00
49,10/22/15 8:02
15,10/22/15 8:03
99,10/22/15 8:05
90,10/22/15 8:05
66,10/22/15 8:06
52,10/22/15 8:06
12,10/22/15 8:07
7,10/22/15 8:09
93,10/22/15 8:13
23,10/22/15 8:13
3,10/22/15 8:14
28,10/22/15 8:15
61,10/22/15 8:15
88,10/22/15 8:15
44,10/22/15 8:18
24,10/22/15 8:18
25,10/22/15 8:18
96,10/22/15 8:19
67,10/22/15 8:20
37,10/22/15 8:21
82,10/22/15 8:21
65,10/22/15 8:21
78,10/22/15 8:23
22,10/22/15 8:23
59,10/22/15 8:24
43,10/22/15 8:24
50,10/22/15 8:27
69,10/22/15 8:27
48,10/22/15 8:29
95,10/22/15 8:32
47,10/22/15 8:34
29,10/22/15 8:35
8,10/22/15 8:35
92,10/22/15 8:36
87,10/22/15 8:36
10,10/22/15 8:36
55,10/22/15 8:37
16,10/22/15 8:38
63,10/22/15 8:41
62,10/22/15 8:41
57,10/22/15 8:43
13,10/22/15 8:43
21,10/22/15 8:47
41,10/22/15 8:47
5,10/22/15 8:48
9,10/22/15 8:48
54,10/22/15 8:50
6,10/22/15 8:52
26,10/22/15 8:53
60,10/22/15 8:54
56,10/22/15 8:54
36,10/22/15 8:56
34,10/22/15 8:56
33,10/22/15 8:59
97,10/22/15 8:59
85,10/22/15 9:00
76,10/22/15 9:00
11,10/22/15 9:02
86,10/22/15 9:04
31,10/22/15 9:04
83,10/22/15 9:05
18,10/22/15 9:05
75,10/22/15 9:06
19,10/22/15 9:09
51,10/22/15 9:09
1,10/22/15 9:16
38,10/22/15 9:16
58,10/22/15 9:17
71,10/22/15 9:18
91,10/22/15 9:19
45,10/22/15 9:19
20,10/22/15 9:20
17,10/22/15 9:21
35,10/22/15 9:24
40,10/22/15 9:25
14,10/22/15 9:27
73,10/22/15 9:28
64,10/22/15 9:29
94,10/22/15 9:29
46,10/22/15 9:32
84,10/22/15 9:32
30,10/22/15 9:33
42,10/22/15 9:35
70,10/22/15 9:36
89,10/22/15 9:40
4,10/22/15 9:42
39,10/22/15 9:43
74,10/22/15 9:44
53,10/22/15 9:45
80,10/22/15 9:47
68,10/22/15 9:48
2,10/22/15 9:50
79,10/22/15 9:52
27,10/22/15 9:53
32,10/22/15 9:53
98,10/22/15 9:55
72,10/22/15 9:55
77,10/22/15 9:57
84,10/22/15 12:01
38,10/22/15 12:02
17,10/22/15 12:03
23,10/22/15 12:04
7,10/22/15 12:04
64,10/22/15 12:04
75,10/22/15 12:06
65,10/22/15 12:07
70,10/22/15 12:07
98,10/22/15 12:08
80,10/22/15 12:08
73,10/22/15 12:08
39,10/22/15 12:09
13,10/22/15 12:12
33,10/22/15 12:12
49,10/22/15 12:13
59,10/22/15 12:14
5,10/22/15 12:14
97,10/22/15 12:14
12,10/22/15 12:14
58,10/22/15 12:15
71,10/22/15 12:15
36,10/22/15 12:15
56,10/22/15 12:17
67,10/22/15 12:17
83,10/22/15 12:18
51,10/22/15 12:20
74,10/22/15 12:20
57,10/22/15 12:21
66,10/22/15 12:21
41,10/22/15 12:21
27,10/22/15 12:21
90,10/22/15 12:21
24,10/22/15 12:22
87,10/22/15 12:22
1,10/22/15 12:22
4,10/22/15 12:23
62,10/22/15 12:24
72,10/22/15 12:25
45,10/22/15 12:26
9,10/22/15 12:26
11,10/22/15 12:26
99,10/22/15 12:26
63,10/22/15 12:27
6,10/22/15 12:28
50,10/22/15 12:29
48,10/22/15 12:29
25,10/22/15 12:30
52,10/22/15 12:30
15,10/22/15 12:30
81,10/22/15 12:31
40,10/22/15 12:32
86,10/22/15 12:32
42,10/22/15 12:32
2,10/22/15 12:33
55,10/22/15 12:33
21,10/22/15 12:33
37,10/22/15 12:33
96,10/22/15 12:34
30,10/22/15 12:34
60,10/22/15 12:35
88,10/22/15 12:35
44,10/22/15 12:38
91,10/22/15 12:38
47,10/22/15 12:38
79,10/22/15 12:38
94,10/22/15 12:39
85,10/22/15 12:40
69,10/22/15 12:41
53,10/22/15 12:41
8,10/22/15 12:41
20,10/22/15 12:43
54,10/22/15 12:43
43,10/22/15 12:44
93,10/22/15 12:44
26,10/22/15 12:44
77,10/22/15 12:44
68,10/22/15 12:45
95,10/22/15 12:45
28,10/22/15 12:45
92,10/22/15 12:47
76,10/22/15 12:47
3,10/22/15 12:48
31,10/22/15 12:48
82,10/22/15 12:50
22,10/22/15 12:50
16,10/22/15 12:51
61,10/22/15 12:53
34,10/22/15 12:54
18,10/22/15 12:54
89,10/22/15 12:54
19,10/22/15 12:55
35,10/22/15 12:56
14,10/22/15 12:56
46,10/22/15 12:57
78,10/22/15 12:57
10,10/22/15 12:57
29,10/22/15 12:58
32,10/22/15 12:59
51,10/22/15 13:00
58,10/22/15 13:00
34,10/22/15 13:00
83,10/22/15 13:00
73,10/22/15 13:00
38,10/22/15 13:01
80,10/22/15 13:01
86,10/22/15 13:01
71,10/22/15 13:02
43,10/22/15 13:03
19,10/22/15 13:03
1,10/22/15 13:04
18,10/22/15 13:05
84,10/22/15 13:05
22,10/22/15 13:07
33,10/22/15 13:07
98,10/22/15 13:08
82,10/22/15 13:08
65,10/22/15 13:08
44,10/22/15 13:08
47,10/22/15 13:09
35,10/22/15 13:10
46,10/22/15 13:10
31,10/22/15 13:12
37,10/22/15 13:12
79,10/22/15 13:13
8,10/22/15 13:14
3,10/22/15 13:15
40,10/22/15 13:17
70,10/22/15 13:17
63,10/22/15 13:17
69,10/22/15 13:19
20,10/22/15 13:19
7,10/22/15 13:20
32,10/22/15 13:21
6,10/22/15 13:22
60,10/22/15 13:23
11,10/22/15 13:24
12,10/22/15 13:24
30,10/22/15 13:25
29,10/22/15 13:25
24,10/22/15 13:26
72,10/22/15 13:27
17,10/22/15 13:27
62,10/22/15 13:27
21,10/22/15 13:28
45,10/22/15 13:29
81,10/22/15 13:29
66,10/22/15 13:30
87,10/22/15 13:31
54,10/22/15 13:32
39,10/22/15 13:34
92,10/22/15 13:34
68,10/22/15 13:34
26,10/22/15 13:35
14,10/22/15 13:35
77,10/22/15 13:36
2,10/22/15 13:36
90,10/22/15 13:37
75,10/22/15 13:38
67,10/22/15 13:38
56,10/22/15 13:39
52,10/22/15 13:39
36,10/22/15 13:39
97,10/22/15 13:39
49,10/22/15 13:39
64,10/22/15 13:40
61,10/22/15 13:41
55,10/22/15 13:41
23,10/22/15 13:41
89,10/22/15 13:42
4,10/22/15 13:43
53,10/22/15 13:45
96,10/22/15 13:46
88,10/22/15 13:47
27,10/22/15 13:48
95,10/22/15 13:49
41,10/22/15 13:49
91,10/22/15 13:50
15,10/22/15 13:50
9,10/22/15 13:50
28,10/22/15 13:50
74,10/22/15 13:50
42,10/22/15 13:52
13,10/22/15 13:53
59,10/22/15 13:54
93,10/22/15 13:54
94,10/22/15 13:54
78,10/22/15 13:54
99,10/22/15 13:56
10,10/22/15 13:57
76,10/22/15 13:58
50,10/22/15 13:58
85,10/22/15 13:58
57,10/22/15 13:58
48,10/22/15 13:58
5,10/22/15 13:59
16,10/22/15 13:59
25,10/22/15 13:59
89,10/22/15 18:02
19,10/22/15 18:02
2,10/22/15 18:03
71,10/22/15 18:04
84,10/22/15 18:04
53,10/22/15 18:04
64,10/22/15 18:06
56,10/22/15 18:06
49,10/22/15 18:08
73,10/22/15 18:10
35,10/22/15 18:11
40,10/22/15 18:15
17,10/22/15 18:16
32,10/22/15 18:16
96,10/22/15 18:22
68,10/22/15 18:23
46,10/22/15 18:23
39,10/22/15 18:23
78,10/22/15 18:23
20,10/22/15 18:24
27,10/22/15 18:26
50,10/22/15 18:26
18,10/22/15 18:28
63,10/22/15 18:28
12,10/22/15 18:30
94,10/22/15 18:33
85,10/22/15 18:33
69,10/22/15 18:35
13,10/22/15 18:36
70,10/22/15 18:36
16,10/22/15 18:37
66,10/22/15 18:41
43,10/22/15 18:45
25,10/22/15 18:47
30,10/22/15 18:47
61,10/22/15 18:47
29,10/22/15 18:50
82,10/22/15 18:50
1,10/22/15 18:53
60,10/22/15 18:55
76,10/22/15 18:56
93,10/22/15 18:56
90,10/22/15 18:57
45,10/22/15 18:57
37,10/22/15 18:58
51,10/22/15 19:01
58,10/22/15 19:01
74,10/22/15 19:03
98,10/22/15 19:04
38,10/22/15 19:04
88,10/22/15 19:07
99,10/22/15 19:09
91,10/22/15 19:09
34,10/22/15 19:09
92,10/22/15 19:09
86,10/22/15 19:09
77,10/22/15 19:10
11,10/22/15 19:11
41,10/22/15 19:12
14,10/22/15 19:13
48,10/22/15 19:13
9,10/22/15 19:17
28,10/22/15 19:19
33,10/22/15 19:20
83,10/22/15 19:20
31,10/22/15 19:21
97,10/22/15 19:23
42,10/22/15 19:25
6,10/22/15 19:25
72,10/22/15 19:27
87,10/22/15 19:28
4,10/22/15 19:31
44,10/22/15 19:31
5,10/22/15 19:31
55,10/22/15 19:36
79,10/22/15 19:38
62,10/22/15 19:38
24,10/22/15 19:38
15,10/22/15 19:39
26,10/22/15 19:40
7,10/22/15 19:40
57,10/22/15 19:41
3,10/22/15 19:42
80,10/22/15 19:42
10,10/22/15 19:42
65,10/22/15 19:42
59,10/22/15 19:44
67,10/22/15 19:47
75,10/22/15 19:49
54,10/22/15 19:49
8,10/22/15 19:52
22,10/22/15 19:53
95,10/22/15 19:57
21,10/22/15 19:58
52,10/22/15 19:58
81,10/22/15 19:59
23,10/22/15 19:59
47,10/22/15 19:59
36,10/22/15 19:59
4,10/23/15 8:00
14,10/23/15 8:01
70,10/23/15 8:01
68,10/23/15 8:02
48,10/23/15 8:04
26,10/23/15 8:04
15,10/23/15 8:04
40,10/23/15 8:05
95,10/23/15 8:06
83,10/23/15 8:08
88,10/23/15 8:08
85,10/23/15 8:09
46,10/23/15 8:09
1,10/23/15 8:11
6,10/23/15 8:13
43,10/23/15 8:15
71,10/23/15 8:15
24,10/23/15 8:15
49,10/23/15 8:16
61,10/23/15 8:17
51,10/23/15 8:18
64,10/23/15 8:18
28,10/23/15 8:19
3,10/23/15 8:19
20,10/23/15 8:20
60,10/23/15 8:20
22,10/23/15 8:20
93,10/23/15 8:21
31,10/23/15 8:21
47,10/23/15 8:28
19,10/23/15 8:28
45,10/23/15 8:29
79,10/23/15 8:31
27,10/23/15 8:33
97,10/23/15 8:34
52,10/23/15 8:35
84,10/23/15 8:35
96,10/23/15 8:36
5,10/23/15 8:37
81,10/23/15 8:41
56,10/23/15 8:41
16,10/23/15 8:43
62,10/23/15 8:43
87,10/23/15 8:44
75,10/23/15 8:45
77,10/23/15 8:47
65,10/23/15 8:47
38,10/23/15 8:48
90,10/23/15 8:51
12,10/23/15 8:52
82,10/23/15 8:53
91,10/23/15 8:54
7,10/23/15 8:54
50,10/23/15 8:56
89,10/23/15 8:57
69,10/23/15 8:57
37,10/23/15 8:58
80,10/23/15 8:58
63,10/23/15 8:58
54,10/23/15 8:58
39,10/23/15 8:59
76,10/23/15 8:59
25,10/23/15 9:00
30,10/23/15 9:00
10,10/23/15 9:05
58,10/23/15 9:05
57,10/23/15 9:06
98,10/23/15 9:06
23,10/23/15 9:08
67,10/23/15 9:09
21,10/23/15 9:11
41,10/23/15 9:13
92,10/23/15 9:13
55,10/23/15 9:16
18,10/23/15 9:17
66,10/23/15 9:18
44,10/23/15 9:23
2,10/23/15 9:24
42,10/23/15 9:26
73,10/23/15 9:32
33,10/23/15 9:33
74,10/23/15 9:35
11,10/23/15 9:37
36,10/23/15 9:37
32,10/23/15 9:38
94,10/23/15 9:38
72,10/23/15 9:39
8,10/23/15 9:39
53,10/23/15 9:40
78,10/23/15 9:41
29,10/23/15 9:43
99,10/23/15 9:45
13,10/23/15 9:47
59,10/23/15 9:48
17,10/23/15 9:50
35,10/23/15 9:51
34,10/23/15 9:52
9,10/23/15 9:54
86,10/23/15 9:58
71,10/23/15 12:00
56,10/23/15 12:00
55,10/23/15 12:00
15,10/23/15 12:00
58,10/23/15 12:00
61,10/23/15 12:02
54,10/23/15 12:02
89,10/23/15 12:03
49,10/23/15 12:04
7,10/23/15 12:05
4,10/23/15 12:06
27,10/23/15 12:08
60,10/23/15 12:08
22,10/23/15 12:09
85,10/23/15 12:09
98,10/23/15 12:09
33,10/23/15 12:10
96,10/23/15 12:11
81,10/23/15 12:13
93,10/23/15 12:13
92,10/23/15 12:13
63,10/23/15 12:13
90,10/23/15 12:13
12,10/23/15 12:14
64,10/23/15 12:15
29,10/23/15 12:16
84,10/23/15 12:17
9,10/23/15 12:17
95,10/23/15 12:17
75,10/23/15 12:18
16,10/23/15 12:19
21,10/23/15 12:20
13,10/23/15 12:21
46,10/23/15 12:23
43,10/23/15 12:24
31,10/23/15 12:25
69,10/23/15 12:26
18,10/23/15 12:28
91,10/23/15 12:28
